link_id,from_node_id,to_node_id,dir_flag,length,vdf_length_mi,lanes,capacity,free_speed,vdf_free_speed_mph,vdf_toll,link_type,allowed_uses,vdf_alpha,vdf_beta,vdf_plf,ref_volume,ref_cost,vdf_fftt,geometry
1391,619,554,1,4503.11,2.8,1,2500,54.36348049,35.0,0,1,,0.15,4,1,2208.93,13.11981322,4.97,"LINESTRING (-87.76845396989908 42.03505816415694, -87.78750276933849 41.99634859138422)"
1392,619,614,1,4845.21,3.01,1,3500,51.45359873,30.0,0,1,,0.15,4,1,3289.370424,13.11981322,5.65,"LINESTRING (-87.76845396989908 42.03505816415694, -87.82679091818225 42.02965682842122)"
1393,619,617,1,3240.4,2.01,1,10500,57.86423714,35.0,0,1,,0.15,4,1,3687.18,13.11981322,3.36,"LINESTRING (-87.76845396989908 42.03505816415694, -87.76964451986404 42.06476551070345)"
1394,620,74,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,3697.97,13.11981322,0.0,"LINESTRING (-87.6720194227371 42.063865288080834, -87.68392492238672 42.05486306185462)"
1395,620,598,1,2989.92,1.86,1,3500,45.41657089,30.0,0,1,,0.15,4,1,1498.96,13.11981322,3.95,"LINESTRING (-87.6720194227371 42.063865288080834, -87.68630602231664 42.089071521514235)"
1396,620,616,1,3044.2,1.89,1,5500,48.19307366,30.0,0,1,,0.15,4,1,1305.15,13.11981322,3.79,"LINESTRING (-87.6720194227371 42.063865288080834, -87.70892647165094 42.062965065458215)"
1397,620,621,1,2257.43,1.4,1,3000,51.89487356,30.0,0,1,,0.15,4,1,2875.716103,13.11981322,2.61,"LINESTRING (-87.6720194227371 42.063865288080834, -87.6720194227371 42.04316016776054)"
1398,621,75,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,1766.45,13.11981322,0.0,"LINESTRING (-87.6720194227371 42.04316016776054, -87.68392492238672 42.034157941534325)"
1399,621,547,1,2548.09,1.58,1,5500,52.90158166,35.0,0,1,,0.15,4,1,3249.238059,13.11981322,2.89,"LINESTRING (-87.6720194227371 42.04316016776054, -87.66368557298236 42.020654602195)"
1400,621,618,1,3357.21,2.09,1,3500,51.91562908,30.0,0,1,,0.15,4,1,2127.337241,13.11981322,3.88,"LINESTRING (-87.6720194227371 42.04316016776054, -87.71130757158086 42.03505816415694)"
1401,621,620,1,2257.43,1.4,1,3000,51.89487356,30.0,0,1,,0.15,4,1,3254.263512,13.11981322,2.61,"LINESTRING (-87.6720194227371 42.04316016776054, -87.6720194227371 42.063865288080834)"
1402,622,76,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,8948.25,13.11981322,0.0,"LINESTRING (-87.85893576723625 41.98554591991276, -87.87084126688588 41.976543693686544)"
1403,622,540,1,3292.01,2.05,1,3000,112.8690514,70.0,0,1,,0.15,4,1,3876.841537,13.11981322,1.75,"LINESTRING (-87.85893576723625 41.98554591991276, -87.89822391608003 41.980144584177026)"
1404,622,554,1,6005.56,3.73,1,2000,62.23378569,40.0,0,1,,0.15,4,1,1749.614313,13.11981322,5.79,"LINESTRING (-87.85893576723625 41.98554591991276, -87.78750276933849 41.99634859138422)"
1405,622,555,1,5044.89,3.14,1,4500,61.90050036,40.0,0,1,,0.15,4,1,3217.19,13.11981322,4.89,"LINESTRING (-87.85893576723625 41.98554591991276, -87.81012321867277 41.95763901861149)"
1406,622,614,1,5491.08,3.41,1,4000,54.36715416,35.0,0,1,,0.15,4,1,969.890337,13.11981322,6.06,"LINESTRING (-87.85893576723625 41.98554591991276, -87.82679091818225 42.02965682842122)"
1407,622,615,1,5066.81,3.15,1,4000,60.43903014,40.0,0,1,,0.15,4,1,3761.446004,13.11981322,5.03,"LINESTRING (-87.85893576723625 41.98554591991276, -87.88155621657054 42.02875660579859)"
1408,622,623,1,5194.48,3.23,1,3500,62.08541247,40.0,0,1,,0.15,4,1,3728.706828,13.11981322,5.02,"LINESTRING (-87.85893576723625 41.98554591991276, -87.8827467665355 41.9414350114043)"
1409,622,625,1,4409.06,2.74,1,2500,55.11327813,35.0,0,1,,0.15,4,1,743.37,13.11981322,4.8,"LINESTRING (-87.85893576723625 41.98554591991276, -87.80774211874285 41.97384302581868)"
1410,623,77,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,10913.16,13.11981322,0.0,"LINESTRING (-87.8827467665355 41.9414350114043, -87.89465226618513 41.93243278517809)"
1411,623,622,1,5194.48,3.23,1,3500,62.08541247,40.0,0,1,,0.15,4,1,4039.96472,13.11981322,5.02,"LINESTRING (-87.8827467665355 41.9414350114043, -87.85893576723625 41.98554591991276)"
1412,623,624,1,4736.64,2.94,1,6500,45.39909163,30.0,0,1,,0.15,4,1,2362.5,13.11981322,6.26,"LINESTRING (-87.8827467665355 41.9414350114043, -87.8256003682173 41.936933898291194)"
1413,623,627,1,4908.43,3.05,1,5500,60.97430423,40.0,0,1,,0.15,4,1,3139.446828,13.11981322,4.83,"LINESTRING (-87.8827467665355 41.9414350114043, -87.88155621657054 41.896423880273225)"
1414,623,681,1,4629.67,2.88,1,4000,64.45019359,40.0,0,1,,0.15,4,1,3939.323604,13.11981322,4.31,"LINESTRING (-87.8827467665355 41.9414350114043, -87.93870261488875 41.93783412091382)"
1415,624,78,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,9450.82,13.11981322,0.0,"LINESTRING (-87.8256003682173 41.936933898291194, -87.83750586786692 41.92793167206498)"
1416,624,555,1,2593.06,1.61,1,5500,58.05368059,35.0,0,1,,0.15,4,1,6902.826082,13.11981322,2.68,"LINESTRING (-87.8256003682173 41.936933898291194, -87.81012321867277 41.95763901861149)"
1417,624,556,1,6198.17,3.85,1,1000,40.07439898,25.0,0,1,,0.15,4,1,878.3734568,13.11981322,9.28,"LINESTRING (-87.8256003682173 41.936933898291194, -87.7517862703896 41.947736569762654)"
1418,624,557,1,7159.5,4.45,1,2000,46.44001907,30.0,0,1,,0.15,4,1,1250.9,13.11981322,9.25,"LINESTRING (-87.8256003682173 41.936933898291194, -87.74940517045968 41.90542610649944)"
1419,624,623,1,4736.64,2.94,1,6500,45.39909163,30.0,0,1,,0.15,4,1,2872.853604,13.11981322,6.26,"LINESTRING (-87.8256003682173 41.936933898291194, -87.8827467665355 41.9414350114043)"
1420,624,626,1,4328.58,2.69,1,9500,58.62636663,35.0,0,1,,0.15,4,1,5050.36,13.11981322,4.43,"LINESTRING (-87.8256003682173 41.936933898291194, -87.8220287183224 41.89732410289585)"
1421,625,79,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,4084.47,13.11981322,0.0,"LINESTRING (-87.80774211874285 41.97384302581868, -87.81964761839248 41.964840799592466)"
1422,625,554,1,2967.29,1.84,1,7000,52.51832955,35.0,0,1,,0.15,4,1,4375.057424,13.11981322,3.39,"LINESTRING (-87.80774211874285 41.97384302581868, -87.78750276933849 41.99634859138422)"
1423,625,555,1,1777.56,1.1,1,13500,67.50223443,40.0,0,1,,0.15,4,1,5018.102231,13.11981322,1.58,"LINESTRING (-87.80774211874285 41.97384302581868, -87.81012321867277 41.95763901861149)"
1424,625,622,1,4409.06,2.74,1,2500,55.11327813,35.0,0,1,,0.15,4,1,1125.42,13.11981322,4.8,"LINESTRING (-87.80774211874285 41.97384302581868, -87.85893576723625 41.98554591991276)"
1425,626,80,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,10350.77,13.11981322,0.0,"LINESTRING (-87.8220287183224 41.89732410289585, -87.83393421797203 41.888321876669636)"
1426,626,485,1,2825.93,1.76,1,6500,100.9262489,65.0,0,1,,0.15,4,1,6337.4,13.11981322,1.68,"LINESTRING (-87.8220287183224 41.89732410289585, -87.83393421797203 41.87301809208507)"
1427,626,624,1,4328.58,2.69,1,9500,58.62636663,35.0,0,1,,0.15,4,1,7542.089539,13.11981322,4.43,"LINESTRING (-87.8220287183224 41.89732410289585, -87.8256003682173 41.936933898291194)"
1428,626,627,1,4908.43,3.05,1,13000,57.74625282,35.0,0,1,,0.15,4,1,4747.02,13.11981322,5.1,"LINESTRING (-87.8220287183224 41.89732410289585, -87.88155621657054 41.896423880273225)"
1429,626,630,1,3338.51,2.07,1,11000,46.3682514,30.0,0,1,,0.15,4,1,4576.404309,13.11981322,4.32,"LINESTRING (-87.8220287183224 41.89732410289585, -87.78155001951367 41.89822432551847)"
1430,627,81,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,10419.29,13.11981322,0.0,"LINESTRING (-87.88155621657054 41.896423880273225, -87.89346171622017 41.88742165404701)"
1431,627,484,1,2793.37,1.74,1,6000,84.6475397,55.0,0,1,,0.15,4,1,4932.909306,13.11981322,1.98,"LINESTRING (-87.88155621657054 41.896423880273225, -87.89227116625521 41.87211786946244)"
1432,627,486,1,3384.35,2.1,1,6500,91.46904081,55.0,0,1,,0.15,4,1,5388.929282,13.11981322,2.22,"LINESTRING (-87.88155621657054 41.896423880273225, -87.92084436541431 41.88742165404701)"
1433,627,623,1,4908.43,3.05,1,5500,60.97430423,40.0,0,1,,0.15,4,1,4783.033215,13.11981322,4.83,"LINESTRING (-87.88155621657054 41.896423880273225, -87.8827467665355 41.9414350114043)"
1434,627,626,1,4908.43,3.05,1,13000,57.74625282,35.0,0,1,,0.15,4,1,4920.474193,13.11981322,5.1,"LINESTRING (-87.88155621657054 41.896423880273225, -87.8220287183224 41.89732410289585)"
1435,628,82,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,6617.24,13.11981322,0.0,"LINESTRING (-87.8220287183224 41.85501363963264, -87.83393421797203 41.84601141340642)"
1436,628,485,1,2194.68,1.36,1,6500,46.36639437,30.0,0,1,,0.15,4,1,5967.039655,13.11981322,2.84,"LINESTRING (-87.8220287183224 41.85501363963264, -87.83393421797203 41.87301809208507)"
1437,628,629,1,4622.38,2.87,1,6000,58.02154984,35.0,0,1,,0.15,4,1,2724.109012,13.11981322,4.78,"LINESTRING (-87.8220287183224 41.85501363963264, -87.87798456667565 41.852312971764775)"
1438,628,631,1,5005.6,3.11,1,6500,45.85281526,30.0,0,1,,0.15,4,1,1737.568121,13.11981322,6.55,"LINESTRING (-87.8220287183224 41.85501363963264, -87.7613106701093 41.85501363963264)"
1439,628,632,1,4818.31,2.99,1,5000,57.93560802,35.0,0,1,,0.15,4,1,2669.693014,13.11981322,4.99,"LINESTRING (-87.8220287183224 41.85501363963264, -87.81845706842752 41.81090273112418)"
1440,629,83,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,4164.95,13.11981322,0.0,"LINESTRING (-87.87798456667565 41.852312971764775, -87.88989006632528 41.84331074553856)"
1441,629,479,1,3600.88,2.24,1,3000,101.9116313,65.0,0,1,,0.15,4,1,3538.009357,13.11981322,2.12,"LINESTRING (-87.87798456667565 41.852312971764775, -87.91965381544935 41.842410522915934)"
1442,629,484,1,2459.61,1.53,1,6000,40.43200997,25.0,0,1,,0.15,4,1,2400.0,13.11981322,3.65,"LINESTRING (-87.87798456667565 41.852312971764775, -87.89227116625521 41.87211786946244)"
1443,629,628,1,4622.38,2.87,1,6000,58.02154984,35.0,0,1,,0.15,4,1,3607.920552,13.11981322,4.78,"LINESTRING (-87.87798456667565 41.852312971764775, -87.8220287183224 41.85501363963264)"
1444,629,633,1,4715.24,2.93,1,6000,57.85569153,35.0,0,1,,0.15,4,1,876.55,13.11981322,4.89,"LINESTRING (-87.87798456667565 41.852312971764775, -87.87560346674573 41.809102285878936)"
1445,630,84,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,5615.88,13.11981322,0.0,"LINESTRING (-87.78155001951367 41.89822432551847, -87.7934555191633 41.889222099292255)"
1446,630,489,1,2776.07,1.73,1,3500,62.15086702,40.0,0,1,,0.15,4,1,1930.52,13.11981322,2.68,"LINESTRING (-87.78155001951367 41.89822432551847, -87.78631221937351 41.87301809208507)"
1447,630,557,1,2763.91,1.72,1,8500,44.22252832,25.0,0,1,,0.15,4,1,4328.544309,13.11981322,3.75,"LINESTRING (-87.78155001951367 41.89822432551847, -87.74940517045968 41.90542610649944)"
1448,630,626,1,3338.51,2.07,1,11000,46.3682514,30.0,0,1,,0.15,4,1,5251.11,13.11981322,4.32,"LINESTRING (-87.78155001951367 41.89822432551847, -87.8220287183224 41.89732410289585)"
1449,631,85,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,10973.41,13.11981322,0.0,"LINESTRING (-87.7613106701093 41.85501363963264, -87.77321616975892 41.84601141340642)"
1450,631,489,1,2846.32,1.77,1,3500,40.37334752,25.0,0,1,,0.15,4,1,2687.258126,13.11981322,4.23,"LINESTRING (-87.7613106701093 41.85501363963264, -87.78631221937351 41.87301809208507)"
1451,631,490,1,1928.32,1.2,1,5000,30.44719168,20.0,0,1,,0.15,4,1,3864.338517,13.11981322,3.8,"LINESTRING (-87.7613106701093 41.85501363963264, -87.76726341993411 41.87211786946244)"
1452,631,559,1,5254.41,3.27,1,5000,51.68276813,30.0,0,1,,0.15,4,1,4475.271483,13.11981322,6.1,"LINESTRING (-87.7613106701093 41.85501363963264, -87.70773592168598 41.88112009568866)"
1453,631,566,1,4650.44,2.89,1,2000,38.3278387,25.0,0,1,,0.15,4,1,1640.868121,13.11981322,7.28,"LINESTRING (-87.7613106701093 41.85501363963264, -87.70535482175605 41.849612303896905)"
1454,631,571,1,6190.39,3.85,1,2000,55.18917816,35.0,0,1,,0.15,4,1,1900.017831,13.11981322,6.73,"LINESTRING (-87.7613106701093 41.85501363963264, -87.75773902021442 41.798299614407476)"
1455,631,628,1,5005.6,3.11,1,6500,45.85281526,30.0,0,1,,0.15,4,1,1745.80714,13.11981322,6.55,"LINESTRING (-87.7613106701093 41.85501363963264, -87.8220287183224 41.85501363963264)"
1456,631,636,1,3538.82,2.2,1,6500,48.58789716,30.0,0,1,,0.15,4,1,2548.474711,13.11981322,4.37,"LINESTRING (-87.7613106701093 41.85501363963264, -87.76369177003923 41.82260562521826)"
1457,632,86,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,5541.66,13.11981322,0.0,"LINESTRING (-87.81845706842752 41.81090273112418, -87.83036256807715 41.801900504897965)"
1458,632,502,1,2642.75,1.64,1,1500,94.9491133,60.0,0,1,,0.15,4,1,1862.745147,13.11981322,1.67,"LINESTRING (-87.81845706842752 41.81090273112418, -87.83036256807715 41.78839716555864)"
1459,632,571,1,5190.78,3.23,1,2500,40.13488771,25.0,0,1,,0.15,4,1,2134.463617,13.11981322,7.76,"LINESTRING (-87.81845706842752 41.81090273112418, -87.75773902021442 41.798299614407476)"
1460,632,628,1,4818.31,2.99,1,5000,57.93560802,35.0,0,1,,0.15,4,1,4094.039103,13.11981322,4.99,"LINESTRING (-87.81845706842752 41.81090273112418, -87.8220287183224 41.85501363963264)"
1461,632,633,1,4715.24,2.93,1,8000,62.45349484,40.0,0,1,,0.15,4,1,2973.182862,13.11981322,4.53,"LINESTRING (-87.81845706842752 41.81090273112418, -87.87560346674573 41.809102285878936)"
1462,632,636,1,4691.68,2.92,1,2500,67.50623165,40.0,0,1,,0.15,4,1,2802.825844,13.11981322,4.17,"LINESTRING (-87.81845706842752 41.81090273112418, -87.76369177003923 41.82260562521826)"
1463,633,87,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,5830.61,13.11981322,0.0,"LINESTRING (-87.87560346674573 41.809102285878936, -87.88750896639536 41.80010005965272)"
1464,633,478,1,3171.29,1.97,1,5500,99.62169833,60.0,0,1,,0.15,4,1,3285.842862,13.11981322,1.91,"LINESTRING (-87.87560346674573 41.809102285878936, -87.91131996569462 41.798299614407476)"
1465,633,503,1,4908.43,3.05,1,7000,84.14453983,50.0,0,1,,0.15,4,1,1434.22,13.11981322,3.5,"LINESTRING (-87.87560346674573 41.809102285878936, -87.88750896639536 41.76499137737048)"
1466,633,629,1,4715.24,2.93,1,6000,57.85569153,35.0,0,1,,0.15,4,1,4018.070897,13.11981322,4.89,"LINESTRING (-87.87560346674573 41.809102285878936, -87.87798456667565 41.852312971764775)"
1467,633,632,1,4715.24,2.93,1,8000,62.45349484,40.0,0,1,,0.15,4,1,4165.557652,13.11981322,4.53,"LINESTRING (-87.87560346674573 41.809102285878936, -87.81845706842752 41.81090273112418)"
1468,634,88,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,4497.95,13.11981322,0.0,"LINESTRING (-87.81845706842752 41.76679182261572, -87.83036256807715 41.75778959638951)"
1469,634,502,1,2551.87,1.59,1,1500,39.15919182,25.0,0,1,,0.15,4,1,2105.987849,13.11981322,3.91,"LINESTRING (-87.81845706842752 41.76679182261572, -87.83036256807715 41.78839716555864)"
1470,634,505,1,2886.64,1.79,1,6000,117.0260489,75.0,0,1,,0.15,4,1,2392.48,13.11981322,1.48,"LINESTRING (-87.81845706842752 41.76679182261572, -87.82917201811219 41.74158558918232)"
1471,634,571,1,6070.97,3.77,1,2000,57.81872543,35.0,0,1,,0.15,4,1,2149.462391,13.11981322,6.3,"LINESTRING (-87.81845706842752 41.76679182261572, -87.75773902021442 41.798299614407476)"
1472,634,635,1,4715.24,2.93,1,3500,73.29386829,45.0,0,1,,0.15,4,1,3442.530137,13.11981322,3.86,"LINESTRING (-87.81845706842752 41.76679182261572, -87.87560346674573 41.76499137737048)"
1473,634,637,1,4711.15,2.93,1,4500,52.15297417,30.0,0,1,,0.15,4,1,3258.566543,13.11981322,5.42,"LINESTRING (-87.81845706842752 41.76679182261572, -87.7613106701093 41.76679182261572)"
1474,635,89,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,2145.62,13.11981322,0.0,"LINESTRING (-87.87560346674573 41.76499137737048, -87.88750896639536 41.75598915114426)"
1475,635,504,1,1144.61,0.71,1,7000,152.6147227,95.0,0,1,,0.15,4,1,7653.266526,13.11981322,0.45,"LINESTRING (-87.87560346674573 41.76499137737048, -87.88750896639536 41.75959004163475)"
1476,635,634,1,4715.24,2.93,1,3500,73.29386829,45.0,0,1,,0.15,4,1,3059.66,13.11981322,3.86,"LINESTRING (-87.87560346674573 41.76499137737048, -87.81845706842752 41.76679182261572)"
1477,635,640,1,4715.24,2.93,1,1000,77.72371748,50.0,0,1,,0.15,4,1,466.1,13.11981322,3.64,"LINESTRING (-87.87560346674573 41.76499137737048, -87.87322236681581 41.721780691484646)"
1478,635,705,1,4711.15,2.93,1,5500,66.82485106,40.0,0,1,,0.15,4,1,3289.259443,13.11981322,4.23,"LINESTRING (-87.87560346674573 41.76499137737048, -87.93274986506394 41.76499137737048)"
1479,636,90,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,2206.72,13.11981322,0.0,"LINESTRING (-87.76369177003923 41.82260562521826, -87.77559726968886 41.81360339899204)"
1480,636,501,1,1716.9,1.07,1,5500,166.1515684,105.0,0,1,,0.15,4,1,3438.790555,13.11981322,0.62,"LINESTRING (-87.76369177003923 41.82260562521826, -87.7744067197239 41.809102285878936)"
1481,636,631,1,3538.82,2.2,1,6500,48.58789716,30.0,0,1,,0.15,4,1,5684.820421,13.11981322,4.37,"LINESTRING (-87.76369177003923 41.82260562521826, -87.7613106701093 41.85501363963264)"
1482,636,632,1,4691.68,2.92,1,2500,67.50623165,40.0,0,1,,0.15,4,1,2460.349687,13.11981322,4.17,"LINESTRING (-87.76369177003923 41.82260562521826, -87.81845706842752 41.81090273112418)"
1483,637,91,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,8261.77,13.11981322,0.0,"LINESTRING (-87.7613106701093 41.76679182261572, -87.77321616975892 41.75778959638951)"
1484,637,571,1,3447.81,2.14,1,3500,46.07323122,30.0,0,1,,0.15,4,1,4201.791535,13.11981322,4.49,"LINESTRING (-87.7613106701093 41.76679182261572, -87.75773902021442 41.798299614407476)"
1485,637,572,1,5838.02,3.63,1,2500,54.30711767,35.0,0,1,,0.15,4,1,2741.943852,13.11981322,6.45,"LINESTRING (-87.7613106701093 41.76679182261572, -87.69821152196627 41.791097833426505)"
1486,637,576,1,5237.89,3.26,1,4000,54.18507238,35.0,0,1,,0.15,4,1,1655.741263,13.11981322,5.8,"LINESTRING (-87.7613106701093 41.76679182261572, -87.69940207193123 41.75598915114426)"
1487,637,634,1,4711.15,2.93,1,4500,52.15297417,30.0,0,1,,0.15,4,1,2529.745509,13.11981322,5.42,"LINESTRING (-87.7613106701093 41.76679182261572, -87.81845706842752 41.76679182261572)"
1488,637,644,1,4617.17,2.87,1,5000,61.69938053,40.0,0,1,,0.15,4,1,2702.566124,13.11981322,4.49,"LINESTRING (-87.7613106701093 41.76679182261572, -87.75892957017938 41.72448135935251)"
1489,638,92,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,1230.92,13.11981322,0.0,"LINESTRING (-87.95775141432816 41.67226844724046, -87.96965691397779 41.66326622101425)"
1490,638,640,1,8814.86,5.48,1,1500,79.77247267,50.0,0,1,,0.15,4,1,1099.53,13.11981322,6.63,"LINESTRING (-87.95775141432816 41.67226844724046, -87.87322236681581 41.721780691484646)"
1491,638,642,1,7197.75,4.47,1,3000,79.38693607,50.0,0,1,,0.15,4,1,1017.68,13.11981322,5.44,"LINESTRING (-87.95775141432816 41.67226844724046, -87.87084126688588 41.678570005598814)"
1492,638,707,1,5216.68,3.24,1,2500,75.97112198,45.0,0,1,,0.15,4,1,2703.298403,13.11981322,4.12,"LINESTRING (-87.95775141432816 41.67226844724046, -87.96251361418801 41.7199802462394)"
1493,638,815,1,7067.4,4.39,1,2000,74.13360608,45.0,0,1,,0.15,4,1,561.7715972,13.11981322,5.72,"LINESTRING (-87.95775141432816 41.67226844724046, -88.04347101180548 41.67316866986309)"
1494,638,825,1,4881.87,3.03,1,1000,80.69201487,50.0,0,1,,0.15,4,1,802.77,13.11981322,3.63,"LINESTRING (-87.95775141432816 41.67226844724046, -87.9279876652041 41.63355887446774)"
1495,638,826,1,4828.29,3.0,1,1500,60.35359,40.0,0,1,,0.15,4,1,334.8,13.11981322,4.8,"LINESTRING (-87.95775141432816 41.67226844724046, -87.98394351355735 41.63265865184511)"
1496,639,93,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,4488.75,13.11981322,0.0,"LINESTRING (-87.81607596849759 41.72358113672989, -87.82798146814721 41.714578910503676)"
1497,639,505,1,2240.29,1.39,1,6000,55.54440868,35.0,0,1,,0.15,4,1,4558.941154,13.11981322,2.42,"LINESTRING (-87.81607596849759 41.72358113672989, -87.82917201811219 41.74158558918232)"
1498,639,506,1,1388.04,0.86,1,5000,46.26786767,30.0,0,1,,0.15,4,1,2092.320353,13.11981322,1.8,"LINESTRING (-87.81607596849759 41.72358113672989, -87.80417046884796 41.714578910503676)"
1499,639,640,1,4715.24,2.93,1,3000,80.60237367,50.0,0,1,,0.15,4,1,624.4192424,13.11981322,3.51,"LINESTRING (-87.81607596849759 41.72358113672989, -87.87322236681581 41.721780691484646)"
1500,639,641,1,4908.43,3.05,1,8500,62.00123987,40.0,0,1,,0.15,4,1,775.87,13.11981322,4.75,"LINESTRING (-87.81607596849759 41.72358113672989, -87.81488541853263 41.678570005598814)"
1501,640,94,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,357.15,13.11981322,0.0,"LINESTRING (-87.87322236681581 41.721780691484646, -87.88512786646544 41.71277846525843)"
1502,640,635,1,4715.24,2.93,1,1000,77.72371748,50.0,0,1,,0.15,4,1,1390.446389,13.11981322,3.64,"LINESTRING (-87.87322236681581 41.721780691484646, -87.87560346674573 41.76499137737048)"
1503,640,638,1,8814.86,5.48,1,1500,79.77247267,50.0,0,1,,0.15,4,1,390.46,13.11981322,6.63,"LINESTRING (-87.87322236681581 41.721780691484646, -87.95775141432816 41.67226844724046)"
1504,640,639,1,4715.24,2.93,1,3000,80.60237367,50.0,0,1,,0.15,4,1,1688.75,13.11981322,3.51,"LINESTRING (-87.87322236681581 41.721780691484646, -87.81607596849759 41.72358113672989)"
1505,640,642,1,4715.24,2.93,1,2000,64.44517805,40.0,0,1,,0.15,4,1,521.1780869,13.11981322,4.39,"LINESTRING (-87.87322236681581 41.721780691484646, -87.87084126688588 41.678570005598814)"
1506,641,95,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,2498.61,13.11981322,0.0,"LINESTRING (-87.81488541853263 41.678570005598814, -87.82679091818225 41.6695677793726)"
1507,641,639,1,4908.43,3.05,1,8500,62.00123987,40.0,0,1,,0.15,4,1,2559.612662,13.11981322,4.75,"LINESTRING (-87.81488541853263 41.678570005598814, -87.81607596849759 41.72358113672989)"
1508,641,642,1,4613.0,2.87,1,6500,77.96624789,50.0,0,1,,0.15,4,1,1322.170758,13.11981322,3.55,"LINESTRING (-87.81488541853263 41.678570005598814, -87.87084126688588 41.678570005598814)"
